archetype,opp_archetype,w,l,d,matches,matches_wl,p_win,p_lose,p_draw,p_win_nodraw,p_lose_nodraw
Punishing Eldrazi,Dredge,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Punishing Eldrazi,Grixis Delver,0,0,1,1,0,0.0,0.0,1.0,,
Punishing Eldrazi,Hogaak,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Punishing Eldrazi,Infect,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Punishing Eldrazi,Maverick,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Punishing Eldrazi,Miracles,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Punishing Eldrazi,Mono-Red Prison,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Punishing Eldrazi,UR Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Punishing Eldrazi,White Eldrazi,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,12-Post,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
RUG Delver,4C Astrolabe,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
RUG Delver,Abzan,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
RUG Delver,Ad Nauseam Tendrils,6,3,0,9,9,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
RUG Delver,Aluren,1,1,1,3,2,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.5
RUG Delver,Artifact Echo,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,BUG Control,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
RUG Delver,BUG Delver,13,7,1,21,20,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.65,0.65
RUG Delver,BUG Zenith Oko,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,Bant Control,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
RUG Delver,Bant Loam,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,Bant Miracles,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,Bant Stoneblade,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
RUG Delver,Bomberman,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
RUG Delver,Burn,8,2,0,10,10,0.8,0.2,0.0,0.8,0.8
RUG Delver,Death and Taxes,1,9,0,10,10,0.1,0.9,0.0,0.1,0.1
RUG Delver,Death's Shadow,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
RUG Delver,Dredge,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
RUG Delver,Eldrazi Post,4,0,0,4,4,1.0,0.0,0.0,1.0,1.0
RUG Delver,Eldrazi Stompy,3,4,0,7,7,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855
RUG Delver,Elves,4,3,0,7,7,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714
RUG Delver,Esper Control,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,Esper Hatebears,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,Food Chain,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,Goblins,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
RUG Delver,Golgari Depths,7,11,0,18,18,0.3888888888888889,0.6111111111111112,0.0,0.3888888888888889,0.3888888888888889
RUG Delver,Grixis Control,4,5,0,9,9,0.4444444444444444,0.5555555555555556,0.0,0.4444444444444444,0.4444444444444444
RUG Delver,Grixis Delver,8,6,0,14,14,0.5714285714285714,0.42857142857142855,0.0,0.5714285714285714,0.5714285714285714
RUG Delver,High Tide,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,Hogaak,4,5,1,10,9,0.4,0.5,0.1,0.4444444444444444,0.4444444444444444
RUG Delver,Humans,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,Infect,6,2,0,8,8,0.75,0.25,0.0,0.75,0.75
RUG Delver,Izzet Phoenix,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,Jeskai Mentor,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
RUG Delver,Jeskai Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,Lands,1,7,0,8,8,0.125,0.875,0.0,0.125,0.125
RUG Delver,Manaless Dredge,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
RUG Delver,Martyr Proclamation,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,Maverick,2,2,0,4,4,0.5,0.5,0.0,0.5,0.5
RUG Delver,Miracles,10,5,1,16,15,0.625,0.3125,0.0625,0.6666666666666666,0.6666666666666666
RUG Delver,Mono-Red Prison,4,4,0,8,8,0.5,0.5,0.0,0.5,0.5
RUG Delver,Nic Fit,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,Omni-Tell,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,Painter,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
RUG Delver,Pox,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,RUG Delver,5,5,0,10,10,0.5,0.5,0.0,0.5,0.5
RUG Delver,RUG Midrange,0,0,1,1,0,0.0,0.0,1.0,,
RUG Delver,Reanimator,7,2,0,9,9,0.7777777777777778,0.2222222222222222,0.0,0.7777777777777778,0.7777777777777778
RUG Delver,Selesnya Depths,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
RUG Delver,Sneak and Show,6,2,0,8,8,0.75,0.25,0.0,0.75,0.75
RUG Delver,The Epic Storm,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Delver,ThopterSword,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Delver,Turbo Depths,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
RUG Delver,U/B Reanimator,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
RUG Delver,UR Delver,17,12,2,31,29,0.5483870967741935,0.3870967741935484,0.06451612903225806,0.5862068965517241,0.5862068965517241
RUG Delver,UW Stoneblade,5,3,0,8,8,0.625,0.375,0.0,0.625,0.625
RUG Delver,Unknown,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
RUG Delver,Urza ThopterSword,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
RUG Delver,White Eldrazi,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
RUG Midrange,Bant Control,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Midrange,Bant Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Midrange,Death and Taxes,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
RUG Midrange,Food Chain,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Midrange,Miracles,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Midrange,Nic Fit,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
RUG Midrange,RUG Delver,0,0,1,1,0,0.0,0.0,1.0,,
RUG Midrange,UR Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
ReaniMentor,Death and Taxes,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
ReaniMentor,Reanimator,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
ReaniMentor,UR Delver,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
ReaniMentor,UW Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator,4C Astrolabe,3,6,0,9,9,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Reanimator,4C Loam,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Reanimator,5C Czech Pile,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Abzan,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Reanimator,Abzan Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator,Ad Nauseam Tendrils,18,7,0,25,25,0.72,0.28,0.0,0.72,0.72
Reanimator,Aluren,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Reanimator,Artifact Echo,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,B/R Midrange,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator,BUG Control,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Reanimator,BUG Delver,4,6,0,10,10,0.4,0.6,0.0,0.4,0.4
Reanimator,Bant Control,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Reanimator,Bant Mentor,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Bant Stoneblade,1,4,0,5,5,0.2,0.8,0.0,0.2,0.2
Reanimator,Bomberman,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
Reanimator,Burn,7,4,0,11,11,0.6363636363636364,0.36363636363636365,0.0,0.6363636363636364,0.6363636363636364
Reanimator,Death and Taxes,16,11,0,27,27,0.5925925925925926,0.4074074074074074,0.0,0.5925925925925926,0.5925925925925926
Reanimator,Death's Shadow,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Reanimator,Doomsday,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator,Dredge,0,4,0,4,4,0.0,1.0,0.0,0.0,0.0
Reanimator,Eldrazi Post,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Reanimator,Eldrazi Stompy,5,3,0,8,8,0.625,0.375,0.0,0.625,0.625
Reanimator,Elves,3,3,0,6,6,0.5,0.5,0.0,0.5,0.5
Reanimator,Enchantress,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator,Esper Control,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Esper Thopter,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Reanimator,Food Chain,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Reanimator,Goblins,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator,Golgari Depths,2,9,0,11,11,0.18181818181818182,0.8181818181818182,0.0,0.18181818181818182,0.18181818181818182
Reanimator,Grixis Control,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Reanimator,Grixis Delver,7,11,0,18,18,0.3888888888888889,0.6111111111111112,0.0,0.3888888888888889,0.3888888888888889
Reanimator,Grixis Pyromancer,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Hogaak,5,7,0,12,12,0.4166666666666667,0.5833333333333334,0.0,0.4166666666666667,0.4166666666666667
Reanimator,Humans,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
Reanimator,Infect,5,4,0,9,9,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.5555555555555556
Reanimator,Jeskai Mentor,2,4,0,6,6,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Reanimator,Jeskai Stoneblade,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Lands,2,4,0,6,6,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Reanimator,Manaless Dredge,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Reanimator,Maverick,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Reanimator,Miracles,4,6,0,10,10,0.4,0.6,0.0,0.4,0.4
Reanimator,Mono-Blue Delver,0,0,1,1,0,0.0,0.0,1.0,,
Reanimator,Mono-Red Aggro,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Mono-Red Prison,5,9,0,14,14,0.35714285714285715,0.6428571428571429,0.0,0.35714285714285715,0.35714285714285715
Reanimator,Omni-Tell,6,3,1,10,9,0.6,0.3,0.1,0.6666666666666666,0.6666666666666666
Reanimator,Painter,2,4,0,6,6,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Reanimator,Pox,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,RUG Delver,2,7,0,9,9,0.2222222222222222,0.7777777777777778,0.0,0.2222222222222222,0.2222222222222222
Reanimator,ReaniMentor,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Reanimator,5,5,0,10,10,0.5,0.5,0.0,0.5,0.5
Reanimator,Reanimator Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Red Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Selesnya Depths,1,3,0,4,4,0.25,0.75,0.0,0.25,0.25
Reanimator,Sneak Attack,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Reanimator,Sneak and Show,10,6,0,16,16,0.625,0.375,0.0,0.625,0.625
Reanimator,Steel Stompy,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator,The Epic Storm,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Reanimator,The Rock,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,Turbo Depths,0,4,0,4,4,0.0,1.0,0.0,0.0,0.0
Reanimator,U/B Reanimator,0,4,0,4,4,0.0,1.0,0.0,0.0,0.0
Reanimator,UR Delver,14,15,0,29,29,0.4827586206896552,0.5172413793103449,0.0,0.4827586206896552,0.4827586206896552
Reanimator,U/W Control,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator,UW Stoneblade,8,3,0,11,11,0.7272727272727273,0.2727272727272727,0.0,0.7272727272727273,0.7272727272727273
Reanimator,Unknown,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator,Urza ThopterSword,1,2,0,3,3,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Reanimator,White Eldrazi,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Delver,BUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Delver,Burn,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Delver,Golgari Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Delver,Grixis Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Delver,Hogaak Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Delver,Miracles,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Delver,Reanimator,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Delver,Sneak and Show,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,12-Post,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,4C Loam,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Depths,Ad Nauseam Tendrils,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,Bomberman,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,Burn,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Depths,Dredge,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,Elves,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Depths,Esper Thopter,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Depths,Golgari Depths,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Reanimator Depths,Hogaak,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,Jeskai Mentor,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,Mono-Red Prison,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,UW Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Reanimator Depths,Urza ThopterSword,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,4C Loam,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,Aluren,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Red Eldrazi,Death's Shadow,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,Eldrazi Post,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,Eldrazi Stompy,0,3,0,3,3,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,Elves,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Red Eldrazi,Grixis Control,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,Grixis Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,Infect,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Red Eldrazi,Jeskai Mentor,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Red Eldrazi,Maverick,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,Merfolk,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Red Eldrazi,Mono-Red Prison,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Red Eldrazi,Painter,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,Reanimator,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Red Eldrazi,U/B Reanimator,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Red Eldrazi,UR Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Red Eldrazi,UW Stoneblade,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Selesnya Depths,4C Astrolabe,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,Abzan,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,Ad Nauseam Tendrils,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Artifact Echo,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,BUG Control,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,BUG Delver,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
Selesnya Depths,Bant Stoneblade,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Bomberman,1,0,1,2,1,0.5,0.0,0.5,1.0,1.0
Selesnya Depths,Burn,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Selesnya Depths,Death and Taxes,2,2,1,5,4,0.4,0.4,0.2,0.5,0.5
Selesnya Depths,Death's Shadow,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Eldrazi Post,2,2,0,4,4,0.5,0.5,0.0,0.5,0.5
Selesnya Depths,Eldrazi Stompy,2,0,1,3,2,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0
Selesnya Depths,Elves,0,4,0,4,4,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Esper Thopter,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Selesnya Depths,Food Chain,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Golgari Depths,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Selesnya Depths,Grixis Delver,5,3,0,8,8,0.625,0.375,0.0,0.625,0.625
Selesnya Depths,Hogaak,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Humans,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,Infect,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Jeskai Mentor,6,2,0,8,8,0.75,0.25,0.0,0.75,0.75
Selesnya Depths,Lands,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Maverick,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Miracles,5,3,1,9,8,0.5555555555555556,0.3333333333333333,0.1111111111111111,0.625,0.625
Selesnya Depths,Mono-Red Prison,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Selesnya Depths,Nic Fit,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,Omni-Tell,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Selesnya Depths,Painter,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,RUG Delver,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Selesnya Depths,Reanimator,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Selesnya Depths,Sneak and Show,1,4,0,5,5,0.2,0.8,0.0,0.2,0.2
Selesnya Depths,ThopterSword,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,UR Delver,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,U/W Control,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,UW Stoneblade,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,Unknown,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Selesnya Depths,Urza ThopterSword,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Slivers,BUG Control,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Slivers,BUG Delver,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Slivers,Bomberman,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Slivers,Death and Taxes,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Slivers,Death's Shadow,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Slivers,Miracles,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Slivers,Sneak and Show,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Sneak Attack,4C Astrolabe,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Sneak Attack,4C Loam,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak Attack,Elves,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak Attack,Hogaak,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Sneak Attack,Miracles,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Sneak Attack,Reanimator,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Sneak Attack,Sneak and Show,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Sneak Attack,UR Delver,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Sneak and Show,12-Post,2,1,0,3,3,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666
Sneak and Show,4C Astrolabe,2,4,0,6,6,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Sneak and Show,4C Loam,3,0,0,3,3,1.0,0.0,0.0,1.0,1.0
Sneak and Show,5C Czech Pile,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Sneak and Show,Abzan,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Sneak and Show,Abzan Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Ad Nauseam Tendrils,10,14,0,24,24,0.4166666666666667,0.5833333333333334,0.0,0.4166666666666667,0.4166666666666667
Sneak and Show,Aluren,2,0,1,3,2,0.6666666666666666,0.0,0.3333333333333333,1.0,1.0
Sneak and Show,Artifact Echo,1,3,0,4,4,0.25,0.75,0.0,0.25,0.25
Sneak and Show,B/R Midrange,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak and Show,BUG Control,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
Sneak and Show,BUG Delver,12,5,0,17,17,0.7058823529411765,0.29411764705882354,0.0,0.7058823529411765,0.7058823529411765
Sneak and Show,BUG Zenith Oko,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Sneak and Show,Bant Control,1,3,0,4,4,0.25,0.75,0.0,0.25,0.25
Sneak and Show,Bant Loam,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Bant Mentor,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Bant Miracles,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
Sneak and Show,Bant Stoneblade,3,1,0,4,4,0.75,0.25,0.0,0.75,0.75
Sneak and Show,Belcher,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Bomberman,5,3,0,8,8,0.625,0.375,0.0,0.625,0.625
Sneak and Show,Burn,6,9,0,15,15,0.4,0.6,0.0,0.4,0.4
Sneak and Show,Dark Depths,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Death and Taxes,13,11,0,24,24,0.5416666666666666,0.4583333333333333,0.0,0.5416666666666666,0.5416666666666666
Sneak and Show,Death's Shadow,1,6,0,7,7,0.14285714285714285,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285
Sneak and Show,Dredge,3,7,0,10,10,0.3,0.7,0.0,0.3,0.3
Sneak and Show,Eldrazi Post,3,5,0,8,8,0.375,0.625,0.0,0.375,0.375
Sneak and Show,Eldrazi Stompy,4,6,0,10,10,0.4,0.6,0.0,0.4,0.4
Sneak and Show,Elves,6,1,0,7,7,0.8571428571428571,0.14285714285714285,0.0,0.8571428571428571,0.8571428571428571
Sneak and Show,Enchantress,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Food Chain,2,3,0,5,5,0.4,0.6,0.0,0.4,0.4
Sneak and Show,Goblins,5,4,0,9,9,0.5555555555555556,0.4444444444444444,0.0,0.5555555555555556,0.5555555555555556
Sneak and Show,Golgari Depths,15,8,0,23,23,0.6521739130434783,0.34782608695652173,0.0,0.6521739130434783,0.6521739130434783
Sneak and Show,Grixis Control,6,7,0,13,13,0.46153846153846156,0.5384615384615384,0.0,0.46153846153846156,0.46153846153846156
Sneak and Show,Grixis Delver,6,22,0,28,28,0.21428571428571427,0.7857142857142857,0.0,0.21428571428571427,0.21428571428571427
Sneak and Show,Grixis Pyromancer,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Sneak and Show,Hardened Scales,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Hogaak,5,5,0,10,10,0.5,0.5,0.0,0.5,0.5
Sneak and Show,Humans,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Infect,3,4,0,7,7,0.42857142857142855,0.5714285714285714,0.0,0.42857142857142855,0.42857142857142855
Sneak and Show,Izzet Phoenix,0,1,0,1,1,0.0,1.0,0.0,0.0,0.0
Sneak and Show,Jeskai Mentor,4,1,0,5,5,0.8,0.2,0.0,0.8,0.8
Sneak and Show,Jeskai Stoneblade,0,2,0,2,2,0.0,1.0,0.0,0.0,0.0
Sneak and Show,Jund,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Lands,7,1,0,8,8,0.875,0.125,0.0,0.875,0.875
Sneak and Show,Manaless Dredge,2,0,0,2,2,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Martyr Proclamation,1,0,0,1,1,1.0,0.0,0.0,1.0,1.0
Sneak and Show,Maverick,2,4,0,6,6,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,0.3333333333333333
Sneak and Show,Merfolk,1,1,0,2,2,0.5,0.5,0.0,0.5,0.5
